"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"12dc1993-805c-42dd-b6cf-651e6581b6d3","2024-04-14 15:37:00","tren","mail","taquilla","2","tickets-fares","-1","problemas al comprar billete online en el tren","Quiero detallar un problema que tuve recientemente en el tren: problemas al comprar el billete online. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Rogelio Corbacho-Cuéllar Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""problemas"", ""comprar"", ""billete"", ""online"", ""tren"", ""estr\u00e9s"", ""falta"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8939f694-ccb5-4841-a911-6f29d7e55058","2025-11-01 20:19:00","tren","mail","taquilla","3","tickets-fares","-1","confusión sobre zonas tarifarias en el tren","Quiero detallar un problema que tuve recientemente en el tren: confusión sobre zonas tarifarias. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Rolando Valentín Palomino Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""zonas tarifarias"", ""confusi\u00f3n"", ""taquilla"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"a0fe005b-1655-42e0-91d5-bf490d466d0c","2023-01-25 10:59:00","metro","mail","taquilla","2","tickets-fares","-1","solicitud de compensación rechazada sin información clara","Me pongo en contacto porque he vivido una situación complicada: una solicitud de compensación rechazada. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Aroa Belmonte Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""compensaci\u00f3n"", ""rechazada"", ""informaci\u00f3n"", ""claridad"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9b6b27d9-cc1d-4208-919e-7ec6a49cf672","2023-05-16 17:43:00","metro","mail","taquilla","4","tickets-fares","-1","duda sobre reembolso del billete generó estrés y frustración","Quisiera explicar lo que ocurrió durante mi último viaje: una duda sobre reembolso del billete. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Lalo Castrillo-Llanos Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""reembolso"", ""billete"", ""estr\u00e9s"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"a11a3610-bab4-4cbf-ada2-417037cbe88a","2025-12-14 13:45:00","metro","mail","información-comunicación","2","information-communication","-1","duda sobre compensación por retraso y falta de comunicación","He experimentado un inconveniente durante mi viaje que deseo compartir: una duda sobre compensación por retraso. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Reynaldo Merino Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""compensaci\u00f3n"", ""retraso"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"5d6c4de0-7385-4004-9455-95e22d5b96ab","2025-03-15 08:59:00","tren","mail","problemas técnicos","2","delays-cancellations","-1","retraso en el tren causado por problemas técnicos","Quiero detallar un problema que tuve recientemente en el tren: un retraso causado por problemas técnicos en el tren. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Bernabé Tapia Jordá Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""problemas t\u00e9cnicos"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8988a037-70e6-44cd-9106-2a8a7fded460","2024-12-27 11:48:00","metro","mail","limpieza","2","facilities-cleanliness","-1","escalera mecánica averiada en la estación","Quisiera explicar lo que ocurrió durante mi último viaje: una escalera mecánica de la estación averiada. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, María Luisa Echevarría Blanco Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""escalera mec\u00e1nica"", ""estaci\u00f3n"", ""puntualidad"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"2727814e-6df4-4550-b3c7-5aae86dd4082","2025-04-19 18:10:00","metro","mail","app","2","information-communication","-1","información contradictoria entre web y app causó frustración","Les escribo para informar de algo que me sucedió en el trayecto: información contradictoria entre web y app. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Rosaura Fajardo-Casals Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""informaci\u00f3n contradictoria"", ""web"", ""app"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"488b7e79-754f-4158-b84c-4f75499ba933","2025-08-07 11:30:00","metro","mail","información-comunicación","3","information-communication","-1","normas de transporte de bicicletas poco claras causan retrasos","En mi último trayecto ocurrió algo que considero importante comunicar: normas de transporte de bicicletas poco claras. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Eli de Arteaga Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bicicletas"", ""normas"", ""transporte"", ""retrasos""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"e3fbc22f-e0b5-4b8e-97b7-a4e06a0d8602","2024-10-06 21:52:00","tren","mail","conductor","2","delays-cancellations","-1","retraso de más de 30 minutos sin comunicación","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso de más de 30 minutos pese a que se había informado puntualidad. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Soledad Valero Cuervo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""puntualidad"", ""comunicaci\u00f3n"", ""estres""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9eaad861-ea0f-439b-8767-c1f43adaed7a","2025-08-09 07:49:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de cochecito infantil en el metro","Tuve un problema durante el viaje y considero necesario notificarlo: haber perdido un cochecito infantil. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Claudia Calzada Amo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""cochecito"", ""infantil"", ""metro"", ""estr\u00e9s"", ""gastos"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"37d01457-4430-48ab-8a64-90b4513a5df8","2023-07-24 09:53:00","tren","mail","aire acondicionado","2","facilities-cleanliness","-1","aire acondicionado solo en algunos vagones, generó estrés y frustración","Tuve un problema durante el viaje y considero necesario notificarlo: aire acondicionado funcionando solo en algunos vagones. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Anastasia Ligia España Rosselló Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""vagones"", ""estr\u00e9s"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"f6f5b07b-2eb6-4842-adf7-04c2ae90c697","2025-01-16 16:05:00","metro","mail","información-comunicación","2","information-communication","-1","falta de comunicación clara durante una incidencia","He experimentado un inconveniente durante mi viaje que deseo compartir: comunicación clara durante una incidencia. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Octavio Barrera Palomo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""comunicaci\u00f3n"", ""incidencia"", ""falta de informaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"736821bb-4d97-4478-9567-af7cb21a693f","2024-04-10 14:36:00","metro","mail","app","2","information-communication","-1","información contradictoria entre web y app generó estrés y frustración","Quisiera explicar lo que ocurrió durante mi último viaje: información contradictoria entre web y app. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Amor León Gárate Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""informaci\u00f3n contradictoria"", ""estr\u00e9s"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
